field_id,index,mnemonic,description,EQSdisp,EQSscreen,BQL,env,soc,gov,esgo,fr_bbggei,fr_eet,fr_eutax,fr_sdgs,fr_sfdr,fr_tcfd,source,issue1,issue2,theme1,theme2,is_esg,esgd,field_pop_rank,freq,bqlc_y2021,bqlc_y2020,bqlc_y2019,bqlc_y2018,bqlc_freq
SA129,53448,GHG_EMISSIONS_REDUCT_TGT_ABS,GHG Emissions Reduction Target Absolute,True,False,True,True,False,False,False,False,False,False,False,False,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,422.0,Yearly,986.0,883.0,654.0,507.0,Yearly
SA130,53449,GHG_EMISSIONS_ABS_REDUCT_TGT,GHG Emissions Absolute Reduction Target,True,False,True,True,False,False,False,False,False,False,False,False,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,615.0,Yearly,51.0,66.0,49.0,42.0,Yearly
SA131,53450,AMT_COAL_COMBUSTION_RESIDUALS,Amount of Coal Combustion Residuals,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1532.0,Yearly,27.0,46.0,41.0,30.0,Yearly
SA132,53451,COAL_ASH_MANAGEMENT_POLICY,Coal Ash Management Policy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1473.0,Yearly,240.0,258.0,256.0,257.0,Yearly
SA133,53452,NUMBER_SMART_METER_INSTALLED,Number of Smart Meters Installed,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1554.0,Yearly,16.0,28.0,29.0,20.0,Yearly
SA134,53453,NUMBER_SMART_METER_CUSTOMERS,Number of Smart Meter Customers,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1551.0,Yearly,3.0,14.0,17.0,17.0,Yearly
SA135,53454,SMART_GRID_OPPORT_DISCUSSED,Smart Grid Opportunities Discussed,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1539.0,Yearly,246.0,262.0,262.0,258.0,Yearly
SA136,53455,SYSTEM_AV_INTERRUPTION_DUR_IDX,System Average Interruption Duration Index,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1549.0,Yearly,30.0,71.0,59.0,50.0,Yearly
SA137,53456,SYSTEM_AVG_INTERRUPTION_FREQ_IDX,System Average Interruption Frequency Index,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1557.0,Yearly,25.0,61.0,50.0,43.0,Yearly
SA138,53457,CUST_AVG_INTERRUPTION_DUR_IDX,Customer Average Interruption Duration Index,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1811.0,Yearly,12.0,38.0,29.0,21.0,Yearly
SA139,53458,NUMBER_NUCLEAR_POWER_UNITS,Number of Nuclear Power Units,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1603.0,Yearly,15.0,25.0,20.0,18.0,Yearly
SA140,53459,NUCLEAR_POWER_UNITS_DECOMM,Nuclear Power Units in Decommissioning,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1821.0,Yearly,4.0,5.0,4.0,3.0,Yearly
SA141,53460,NUCLEAR_WASTE,Nuclear Waste,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,849.0,Yearly,12.0,16.0,17.0,19.0,Yearly
SA142,53461,EMISSIONS_FREE_PRODUCTION,Emissions Free Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1560.0,Yearly,13.0,17.0,17.0,18.0,Yearly
SA143,53462,ENERGY_SAVING_CERTIFICATES,Energy Saving Certificates,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1742.0,Yearly,1.0,3.0,5.0,4.0,Yearly
SA145,53463,NUMBER_DISCONNECTIONS_NON_PMT,Number of Disconnections for Non-Payment,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,,,Community&Customers,,True,True,1568.0,Yearly,16.0,32.0,22.0,15.0,Yearly
SA146,53464,SERVICE_CONTINUITY_POLICY,Service Continuity Policy,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1605.0,Yearly,1498.0,1191.0,1151.0,1106.0,Yearly
SA147,53465,FIXED_ASSETS_MGMT_PPE_POL,Fixed Assets Management PPE Policy,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OperationalRiskManagement,,HumanCapital,,True,True,1575.0,Yearly,247.0,271.0,268.0,263.0,Yearly
SA148,53466,ACCESS_AND_AFFORDABILITY_POL,Access and Affordability Policy,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,,,Community&Customers,,True,True,1071.0,Yearly,2589.0,1503.0,1391.0,1153.0,Yearly
SA149,53467,WASTEWATER_MANAGEMENT_POLICY,Wastewater Management Policy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WastewaterManagement,,NaturalCapital,,True,True,1137.0,Yearly,2955.0,2041.0,1958.0,1724.0,Yearly
SA150,53468,AVG_MONTHLY_BILL,Average Monthly Utility Bill,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,,,Community&Customers,,True,True,1351.0,Yearly,3.0,13.0,13.0,7.0,Yearly
SA151,53469,VOLUME_WATER_LOSS,Volume of Water Loss,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1749.0,Yearly,2.0,3.0,6.0,5.0,Yearly
SA152,53470,APPLY_RSTR_SUBSTANCE_LST_SUP,Applies Restricted Substance List for Suppliers,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,ProductQuality&Safety,,Community&Customers,,True,True,1357.0,Yearly,2568.0,1986.0,1913.0,1854.0,Yearly
SA153,53471,CUSTOMER_EFFICIENCY_INITIATIVES,Customer Efficiency Initiatives,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1181.0,Yearly,1867.0,1042.0,973.0,756.0,Yearly
SA154,53472,GHS_ALIGNED_LABEL,GHS Aligned Label,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,ProductQuality&Safety,,Community&Customers,,True,True,1138.0,Yearly,344.0,304.0,306.0,301.0,Yearly
SA155,53473,WASTE_DIVERTED_LANDFILL,Waste Diverted from Landfill,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1546.0,Yearly,266.0,249.0,181.0,133.0,Yearly
SA156,53474,AMT_WASTE_COMPOSTED,Amount of Waste Composted,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1661.0,Yearly,222.0,328.0,316.0,262.0,Yearly
SA157,53475,AMT_WASTE_INCINERATED,Amount of Waste Incinerated,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1647.0,Yearly,647.0,781.0,680.0,566.0,Yearly
SA158,53476,AMOUNT_OF_WASTE_SENT_FOR_REC,Amount of Waste Sent for Recovery,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1747.0,Yearly,220.0,281.0,239.0,202.0,Yearly
SA159,53477,WASTE_USED_ENERGY,Waste Used for Energy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1719.0,Yearly,272.0,335.0,276.0,227.0,Yearly
SA160,53478,PCT_SIGNIF_PIPELINE_INCIDENT,Percentage of Significant Pipeline Incidents,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1335.0,Yearly,10.0,22.0,21.0,9.0,Yearly
SA161,53479,GHG_EMISSIONS_REDUCTION_POLICY,GHG Emissions Reduction Policy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,311.0,Yearly,6046.0,4854.0,4685.0,4279.0,Yearly
SA162,53480,AIR_POLLUTION_REDUCTION_POL,Air Pollution Reduction Policy,True,False,True,True,False,False,False,False,False,False,True,False,False,BLP,AirQuality,,NaturalCapital,,True,True,362.0,Yearly,4746.0,3873.0,3771.0,3502.0,Yearly
SA164,53482,NUMBER_WASTE_TO_ENERGY_PROJECTS,Number of Waste-to-Energy Projects,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1743.0,Yearly,3.0,5.0,5.0,4.0,Yearly
SA169,53487,VOLUME_GAS_RECOVERED_ENERGY,Volume of Gas Recovered for Energy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,,,,,True,True,1755.0,Yearly,4.0,10.0,6.0,5.0,Yearly
SA170,53488,FLOOR_AREA_COVERED_BY_ENERGY_RTG,Floor Area Covered by Energy Rating,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1787.0,Yearly,12.0,23.0,23.0,17.0,Yearly
SA172,53489,LIKE_FOR_LIKE_ENERGY_CONSUMPTION,Like-for-Like Energy Consumption,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1731.0,Yearly,59.0,73.0,76.0,73.0,Yearly
SA173,53490,LIKE_FOR_LIKE_WATER_WITHDRAWALS,Like-for-Like Water Withdrawals,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1779.0,Yearly,54.0,68.0,71.0,73.0,Yearly
SA174,53491,FLR_AREA_COVERED_BY_STBLY_CERT,Floor Area Covered by Sustainability Certification,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1780.0,Yearly,52.0,72.0,60.0,43.0,Yearly
SA176,53492,PCT_FLR_AREA_REIT_ENRG_DATA,Pct of Floor Area Covered for REIT Energy Data,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1788.0,Yearly,24.0,47.0,39.0,28.0,Yearly
SA177,53493,PCT_FLR_AREA_REIT_H2O_DATA,Pct of Floor Area Covered for REIT Water Data,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1777.0,Yearly,25.0,47.0,41.0,29.0,Yearly
SA178,53494,PCT_PORT_WITH_SUSTAIN_CERT,Pct of Portfolio With Sustnabilty Certficatn,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1323.0,Yearly,69.0,107.0,91.0,58.0,Yearly
SA179,53495,NUM_OF_BLDG_WITH_AN_ENRG_RTG,Number of Buildings With An Energy Rating,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1468.0,Yearly,24.0,35.0,30.0,22.0,Yearly
SA180,53496,NUM_BLDG_WITH_SUSTAIN_CERT,Number of Buildings With Sustnabilty Certification,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1053.0,Yearly,106.0,138.0,119.0,98.0,Yearly
SA181,53497,PCT_PORTFOLIO_ENERGY_RTG,Percentage of Portfolio With An Energy Rating,False,True,True,True,False,False,False,False,True,False,False,True,False,BLP,SustainableProduct,,ValueChain,,True,True,842.0,Yearly,31.0,40.0,32.0,21.0,Yearly
SA182,53498,PORTFLO_ENRGY_REDUCTN_TARGT,Portfolio Energy Reduction Target,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1371.0,Yearly,47.0,74.0,65.0,51.0,Yearly
SA183,53499,ENRGY_TARGT_BASELINE_YR,Energy Target Baseline Year,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1374.0,Yearly,50.0,74.0,65.0,52.0,Yearly
SA184,53500,ENRGY_TARGT_YR,Energy Target Year,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1373.0,Yearly,50.0,74.0,65.0,52.0,Yearly
SA186,53502,GREEN_LEASE_INITITVS,Green Lease Initiatives,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1135.0,Yearly,398.0,361.0,358.0,348.0,Yearly
SA187,53503,IS_ENR_RED_TGT_SPEC_LFL_CONS,Is Energy Reduction Target Spec LFL Consumption,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1751.0,Yearly,395.0,359.0,356.0,347.0,Yearly
SA188,53504,RSPNSBL_PROPRTY_INVT_POLICY,Responsible Property Investment Policy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1144.0,Yearly,395.0,361.0,358.0,349.0,Yearly
SA190,53505,CONTROLLED_COMPANY,Controlled Company,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,682.0,Yearly,12718.0,13571.0,13344.0,12344.0,Yearly
SA191,53506,AUDIT_FINANCIAL_EXPERT,Audit Financial Expert,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardCommittees,,BoardComposition,,True,True,857.0,Yearly,11262.0,11904.0,11539.0,10578.0,Yearly
SA192,53507,COMPANY_HAS_ANTI_PLEDGING_POLICY,Company Has Anti - Pledging Policy,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,PayGovernance,,Compensation,,True,True,1204.0,Yearly,3191.0,3383.0,3325.0,3236.0,Yearly
SA193,53508,COMP_HAS_EXEC_SH_OWNER_GUIDELNS,Company Has Executive Share Ownership Guidelines,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,PayGovernance,,Compensation,,True,True,359.0,Yearly,12781.0,13661.0,13429.0,12417.0,Yearly
SA196,53510,DIRECTOR_ELECTION_VOTE_POLICY,Director Election Vote Policy,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,1009.0,Yearly,9285.0,9749.0,9562.0,8966.0,Yearly
SA197,53511,COMPANY_HAS_PROXY_ACCESS_POLICY,Company Has Proxy Access Policy,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,873.0,Yearly,3389.0,3674.0,3614.0,3522.0,Yearly
SA198,53512,COMPANY_CONDUCTS_BRD_EVALUATIONS,Company Conducts Board Evaluations,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardOrganization,,BoardComposition,,True,True,351.0,Yearly,12624.0,13626.0,13392.0,12388.0,Yearly
SA199,53513,PCT_GHG_EM_RED_ACH_AGA_TGT,Percent GHG Emissions Reduct Achieved Aga Target,True,False,True,True,False,False,False,False,False,False,False,False,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,689.0,Yearly,372.0,560.0,489.0,385.0,Yearly
SA200,53514,PCT_FRESHWATER_TOT_H2O_WITHDRAWN,Percentage Freshwater of Total Water Withdrawn,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1126.0,Yearly,136.0,207.0,186.0,169.0,Yearly
SA201,53515,TOT_RECRDBL_INCID_RT_WORKFORCE,Total Recordable Incident Rate - Workforce,True,False,True,False,True,False,False,False,False,False,True,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,217.0,Yearly,611.0,762.0,674.0,592.0,Yearly
SA202,53516,LOST_TM_INCIDENT_RT_WORKFORCE,Lost Time Incident Rate - Workforce,True,False,True,False,True,False,False,False,True,False,True,True,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,228.0,Yearly,531.0,652.0,595.0,524.0,Yearly
SA203,53517,OCCUPATIONAL_DISEASE_CASES,Occupational Disease Cases,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1404.0,Yearly,361.0,314.0,283.0,240.0,Yearly
SA204,53518,OCCUPATIONAL_DISEASE_RT_EMPL,Occupational Disease Rate - Employees,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1475.0,Yearly,366.0,331.0,303.0,266.0,Yearly
SA205,53519,OCCUPATIONAL_DISEASE_RT_CNTRCTR,Occupational Disease Rate - Contractors,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1482.0,Yearly,89.0,99.0,89.0,75.0,Yearly
SA206,53520,OCCUP_DISEASE_RT_WORKFORCE,Occupational Disease Rate - Workforce,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1435.0,Yearly,107.0,121.0,124.0,109.0,Yearly
SA207,53521,NMFR_WORKFORCE,Near Miss Frequency Rate - Workforce,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1363.0,Yearly,76.0,93.0,67.0,55.0,Yearly
SA208,53522,VEHICLE_INCIDENT_RT_WORKFORCE,Vehicle Incident Rate - Workforce,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1480.0,Yearly,23.0,37.0,34.0,27.0,Yearly
SA209,53523,PROXY_ACCESS_PCT_SEAT_ACCESS,Proxy Access Percent of Seat Access,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,1377.0,Yearly,572.0,562.0,523.0,465.0,Yearly
SA210,53524,PROXY_ACCESS_OWNERSHIP_REQ,Proxy Access - Ownership Requirement,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,1437.0,Yearly,576.0,567.0,526.0,467.0,Yearly
SA211,53525,PROXY_ACCESS_REQ_HLDG_PER,Proxy Access - Required Holding Period,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,1439.0,Yearly,576.0,567.0,526.0,467.0,Yearly
SA212,53526,PROXY_ACCESS_MAX_SHRHLDR_BLOCK,Proxy Access Max Number Shhldr Investor Block,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,,,ShareholderRights,,True,True,1429.0,Yearly,565.0,556.0,515.0,456.0,Yearly
SA213,53527,DIRECTOR_SH_OWNERSHIP_GUIDELINES,Director Share Ownership Guidelines,True,False,True,False,False,True,False,False,False,False,False,False,False,BLP,BoardCompensation,,Compensation,,True,True,368.0,Yearly,12758.0,13633.0,13402.0,12401.0,Yearly
SA214,53528,SUS_ACCTG_STANDARDS_BRD_RPT_COMP,SASB Rpt Comp,False,True,True,False,False,False,True,False,False,False,False,False,False,BLP,,,,,True,True,393.0,Yearly,10806.0,13562.0,13304.0,12206.0,Yearly
SA215,53529,NUMBER_SIGNIFICANT_SPILLS,Number of Significant Spills,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,730.0,Yearly,456.0,692.0,716.0,624.0,Yearly
SA216,53530,AMOUNT_FINES_BRIBERY_AND_CORRUPT,Amount Of Fines For Bribery And Corruption,False,True,True,False,True,False,False,False,True,False,False,True,False,BLP,Ethics&Compliance,,BusinessPractices,,True,True,715.0,Yearly,1370.0,1074.0,894.0,673.0,Yearly
SA217,53531,AMOUNT_FINES_DATA_BREACHES,Amount of Fines For Data Breaches,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,DataProtection,,Community&Customers,,True,True,1265.0,Yearly,777.0,597.0,442.0,325.0,Yearly
SA218,53532,AMOUNT_FINES_PRODUCT_SAFETY,Amount Of Fines For Product Safety,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,ProductQuality&Safety,,Community&Customers,,True,True,981.0,Yearly,278.0,256.0,193.0,160.0,Yearly
SA219,53533,CORPORATE_AVERAGE_FUEL_ECONOMY,Corporate Average Fuel Economy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,SustainableProduct,,ValueChain,,True,True,1792.0,Yearly,0.0,1.0,1.0,1.0,Yearly
SA220,53534,PCT_DATA_BREACH_PERS_ID_INFO,Pct Data Breaches Personal Id Info,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,DataProtection,,Community&Customers,,True,True,1504.0,Yearly,759.0,593.0,450.0,348.0,Yearly
SA221,53535,AMOUNT_SPILLS_RECOVERED,Amount of Spills Recovered,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EcologicalImpact,,NaturalCapital,,True,True,1394.0,Yearly,45.0,65.0,52.0,41.0,Yearly
SA222,53536,ALUMINUM_CERTIFIED_SOURCES,Aluminum From Certified Sources,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnvironmentalSupplyChainManagement,,ValueChain,,True,True,1455.0,Yearly,3.0,5.0,2.0,0.0,Yearly
SA223,53537,SELF_GEN_ENERGY_NON_RENEWABLE,Self-Generated Energy (Non-Renewable),True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,1347.0,Yearly,81.0,174.0,147.0,109.0,Yearly
SA224,53538,SELF_GENERATED_TOTAL_ENERGY,Self-Generated Total Energy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,,Energy,,True,True,809.0,Yearly,705.0,887.0,780.0,586.0,Yearly
SA225,53539,NUMBER_CASES_SILICOSIS,Number of cases of silicosis,True,False,True,False,True,False,False,False,False,False,False,False,False,BLP,OccupationalHealth&SafetyManagement,,HumanCapital,,True,True,1485.0,Yearly,16.0,13.0,8.0,8.0,Yearly
SA226,53540,CADMIUM_EMISSIONS,Cadmium Emissions,False,True,True,True,False,False,False,False,True,False,False,True,False,BLP,AirQuality,,NaturalCapital,,True,True,1125.0,Yearly,9.0,5.0,6.0,4.0,Yearly
SA227,53541,PCT_TAILINGS_RECYCLED,Percentage of Tailings Recycled,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,1513.0,Yearly,14.0,16.0,13.0,7.0,Yearly
